index,amount,price,"timestamp",type,id,buy_order_id,sell_order_id
5046,0.39725878,0.07782343,"2018-09-05 16:51:52",0,73421464,2096922657,2096922629
5047,0.60274122,0.0778235,"2018-09-05 16:51:52",0,73421466,2096922657,2096921231
5048,0.026,0.07782341,"2018-09-05 16:51:56",1,73421503,2096923202,2096923207
5049,1,0.07782338,"2018-09-05 16:52:02",0,73421541,2096923775,2096923275
5050,1,0.0779774,"2018-09-05 16:52:12",0,73421569,2096924709,2096924063
5051,2,0.07766486,"2018-09-05 16:52:16",1,73421587,2096925111,2096925115
5052,1.39730297,0.07766466,"2018-09-05 16:52:16",1,73421589,2096925067,2096925115
5053,1.84570764,0.07766459,"2018-09-05 16:52:17",1,73421592,2096924803,2096925161
5054,4.15429236,0.07766459,"2018-09-05 16:52:17",1,73421594,2096924803,2096925183
5055,0.026,0.07766442,"2018-09-05 16:52:17",1,73421595,2096921456,2096925183
5056,1,0.07797741,"2018-09-05 16:52:22",0,73421611,2096925547,2096925264
5057,8.385,0.07766465,"2018-09-05 16:52:24",1,73421619,2096925694,2096925774
5058,0.026,0.077655,"2018-09-05 16:52:25",1,73421623,2096925580,2096925821
5059,6,0.07766466,"2018-09-05 16:52:25",1,73421624,2096925849,2096925862
5060,0.39730286,0.07789199,"2018-09-05 16:52:32",0,73421648,2096926427,2096925864
5061,0.1892,0.07812832,"2018-09-05 16:52:32",0,73421650,2096926427,2096916468
5062,0.41349714,0.07824497,"2018-09-05 16:52:32",0,73421651,2096926427,2096925332
5063,1,0.07810595,"2018-09-05 16:52:42",0,73421706,2096927456,2096927343
5064,2,0.07789199,"2018-09-05 16:52:42",0,73421707,2096927484,2096927460
5065,1.4034812,0.07753177,"2018-09-05 16:53:16",1,73421819,2096930637,2096930654
5066,3.84570764,0.07753176,"2018-09-05 16:53:16",1,73421820,2096930450,2096930654
5067,6,0.07752867,"2018-09-05 16:53:16",1,73421821,2096925949,2096930654
5068,0.9,0.07752865,"2018-09-05 16:53:16",1,73421822,2096912948,2096930654
5069,0.18578037,0.07806389,"2018-09-05 16:54:08",0,73421955,2096935347,2096935336
5070,1.21564983,0.07806163,"2018-09-05 16:54:51",0,73422053,2096939828,2096939818
5071,1.9772845,0.07806164,"2018-09-05 16:54:51",0,73422055,2096939828,2096939740
5072,1,0.07802049,"2018-09-05 16:55:56",0,73422241,2096946016,2096945947
5073,0.99991,0.0775141,"2018-09-05 16:56:06",0,73422255,2096946772,2096946108
5074,0.00009,0.07787048,"2018-09-05 16:56:06",0,73422256,2096946772,2096946133
5075,0.25,0.0775,"2018-09-05 16:56:07",1,73422257,2095556452,2096946837
5076,1.9773745,0.07748854,"2018-09-05 16:56:07",0,73422258,2096946847,2096946837
5077,0.22556,0.07786306,"2018-09-05 16:56:16",0,73422282,2096947660,2096947575
5078,0.77444,0.07786397,"2018-09-05 16:56:16",0,73422283,2096947660,2096947499
5079,1,0.07786165,"2018-09-05 16:56:26",0,73422313,2096948440,2096948417
5080,1,0.0777684,"2018-09-05 16:56:36",0,73422338,2096949234,2096949231
5081,1,0.07776837,"2018-09-05 16:56:46",0,73422354,2096950009,2096949741
5082,1,0.07776836,"2018-09-05 16:56:56",0,73422381,2096950862,2096950476
5083,1,0.07776828,"2018-09-05 16:57:06",0,73422419,2096951657,2096951588
5084,0.84570764,0.07767519,"2018-09-05 16:57:16",0,73422434,2096952442,2096952184
5085,0.15429236,0.0776752,"2018-09-05 16:57:16",0,73422435,2096952442,2096952357
5086,0.09321764,0.0776752,"2018-09-05 16:57:26",0,73422462,2096953336,2096952357
5087,0.90678236,0.07767521,"2018-09-05 16:57:26",0,73422463,2096953336,2096952151
5088,1,0.07767521,"2018-09-05 16:57:36",0,73422487,2096954140,2096952151
5089,1,0.07767519,"2018-09-05 16:57:46",0,73422504,2096955099,2096954838
5090,1,0.07767515,"2018-09-05 16:57:56",0,73422522,2096956022,2096955946
5091,1,0.077673,"2018-09-05 16:58:07",0,73422565,2096957036,2096956918
5092,1,0.07767298,"2018-09-05 16:58:17",0,73422636,2096958003,2096957741
5093,1,0.07755489,"2018-09-05 16:58:27",0,73422680,2096958957,2096958732
5094,0.782,0.07742106,"2018-09-05 16:58:33",1,73422707,2096954688,2096959496
5095,3.063,0.07742106,"2018-09-05 16:58:33",1,73422708,2096954688,2096959497
5096,1,0.07755479,"2018-09-05 16:58:37",0,73422720,2096959799,2096959782
5097,1,0.07752179,"2018-09-05 16:58:47",0,73422751,2096960730,2096960654
5098,0.24751,0.0775218,"2018-09-05 16:58:57",0,73422780,2096961885,2096960304
5099,0.75249,0.07767289,"2018-09-05 16:58:57",0,73422782,2096961885,2096961744
5100,0.75319764,0.07742002,"2018-09-05 16:59:06",1,73422832,2096961964,2096962844
5101,1,0.07774879,"2018-09-05 16:59:11",0,73422849,2096963266,2096963259
5102,1,0.07764858,"2018-09-05 16:59:21",0,73422890,2096964436,2096964186
5103,1,0.07764859,"2018-09-05 16:59:31",0,73422935,2096965381,2096965218
5104,1,0.07764854,"2018-09-05 16:59:42",0,73422970,2096966557,2096966374
5105,1,0.07779309,"2018-09-05 16:59:53",0,73423005,2096967509,2096967487
5106,1,0.07779296,"2018-09-05 17:00:04",0,73423072,2096968489,2096968267
5107,1,0.07755151,"2018-09-05 17:00:28",0,73423136,2096971078,2096971008
5108,1,0.07755152,"2018-09-05 17:00:38",0,73423167,2096972075,2096971297
5109,0.84570764,0.07755144,"2018-09-05 17:00:48",0,73423191,2096972924,2096972795
5110,0.15429236,0.07755151,"2018-09-05 17:00:49",0,73423193,2096972924,2096972758
5111,1,0.07753668,"2018-09-05 17:00:58",0,73423271,2096973808,2096973751
5112,2,0.07742096,"2018-09-05 17:01:05",1,73423290,2096970934,2096974307
5113,1.84570764,0.07742,"2018-09-05 17:01:06",0,73423292,2096974352,2096974307
5114,0.95429236,0.07742,"2018-09-05 17:01:09",0,73423296,2096974566,2096974307
5115,0.04570764,0.07753664,"2018-09-05 17:01:09",0,73423297,2096974566,2096974355
5116,1,0.0774413,"2018-09-05 17:01:19",0,73423320,2096975249,2096975183
5117,1,0.07735586,"2018-09-05 17:01:29",0,73423349,2096975946,2096975943
5118,1,0.07732755,"2018-09-05 17:01:39",0,73423381,2096976814,2096976655
5119,1,0.07732753,"2018-09-05 17:01:49",0,73423408,2096977719,2096977466
5120,1,0.07732743,"2018-09-05 17:01:59",0,73423450,2096978619,2096978616
5121,1,0.07732739,"2018-09-05 17:02:09",0,73423487,2096979432,2096979269
5122,1,0.07732744,"2018-09-05 17:02:19",0,73423503,2096980260,2096980188
5123,1,0.07742377,"2018-09-05 17:02:29",0,73423555,2096981262,2096981128
5124,0.8,0.07738138,"2018-09-05 17:02:39",0,73423588,2096982206,2096982149
5125,0.2,0.0773814,"2018-09-05 17:02:39",0,73423589,2096982206,2096982100
5126,1,0.07738139,"2018-09-05 17:02:49",0,73423617,2096983161,2096982340
5127,1,0.07733339,"2018-09-05 17:02:59",0,73423637,2096983984,2096983936
5128,1,0.07733335,"2018-09-05 17:03:09",0,73423664,2096984904,2096984650
5129,1,0.07733331,"2018-09-05 17:03:19",0,73423737,2096985859,2096985707
5130,1,0.0772532,"2018-09-05 17:03:29",0,73423770,2096986638,2096986487
5131,1,0.07719559,"2018-09-05 17:03:39",0,73423797,2096987457,2096987315
5132,1,0.07719556,"2018-09-05 17:03:49",0,73423837,2096988185,2096987853
5133,0.05,0.077,"2018-09-05 17:04:22",1,73423912,2096134994,2096990367
5134,0.5544,0.07682322,"2018-09-05 17:04:42",1,73423947,2075798159,2096991615
5135,2,0.0766,"2018-09-05 17:05:03",1,73424002,2095623541,2096993246
5136,1.295,0.07650224,"2018-09-05 17:05:24",0,73424121,2096994900,2096994504
5137,0.03872654,0.07650223,"2018-09-05 17:05:55",0,73424288,2096997428,2096996062
5138,0.167131,0.07650223,"2018-09-05 17:06:00",0,73424337,2096997779,2096996062
5139,0.167131,0.07650223,"2018-09-05 17:06:01",0,73424344,2096997883,2096996062
5140,0.167131,0.07650223,"2018-09-05 17:06:03",0,73424357,2096998053,2096996062
5141,0.167131,0.07650223,"2018-09-05 17:06:04",0,73424369,2096998158,2096996062
5142,0.038,0.07646255,"2018-09-05 17:06:20",0,73424431,2096999463,2096998835
5143,1.731,0.07646255,"2018-09-05 17:06:21",0,73424433,2096999514,2096998835
5144,1.60754806,0.07646255,"2018-09-05 17:06:22",0,73424434,2096999600,2096998835
5145,1.433,0.07641718,"2018-09-05 17:06:48",0,73424600,2097001720,2097000008
5146,3.3985,0.07641717,"2018-09-05 17:06:52",0,73424635,2097002174,2097001859
5147,0.034052,0.07641717,"2018-09-05 17:06:53",0,73424638,2097002233,2097001859
5148,7.9833,0.07646675,"2018-09-05 17:07:12",1,73424752,2097004184,2097004220
5149,3.84570764,0.07646674,"2018-09-05 17:07:12",0,73424753,2097004226,2097004220
5150,0.08199409,0.07646668,"2018-09-05 17:07:23",0,73424798,2097005334,2097005081
5151,3.76371355,0.07646666,"2018-09-05 17:07:24",0,73424803,2097005376,2097005366
5152,1.17314534,0.07646671,"2018-09-05 17:07:24",0,73424804,2097005376,2097005053
5153,4.93685889,0.07646671,"2018-09-05 17:07:25",0,73424808,2097005489,2097005053
5154,4.93685889,0.07646671,"2018-09-05 17:07:26",0,73424815,2097005598,2097005053
5155,2.80086013,0.07646671,"2018-09-05 17:07:30",0,73424821,2097005982,2097005053
5156,0.72667721,0.07646671,"2018-09-05 17:07:33",0,73424827,2097006193,2097005053
5157,1.64529388,0.07646671,"2018-09-05 17:07:34",0,73424828,2097006291,2097005053
5158,0.0498256,0.07646671,"2018-09-05 17:07:35",0,73424831,2097006380,2097005053
5159,0.29020932,0.07646671,"2018-09-05 17:07:35",0,73424832,2097006399,2097005053
5160,0.226,0.07646671,"2018-09-05 17:07:35",0,73424834,2097006412,2097005053
5161,0.2056,0.0767019,"2018-09-05 17:08:41",0,73425023,2097012131,2097012005
5162,0.98156693,0.0765007,"2018-09-05 17:15:50",0,73426114,2097050162,2097033325
5163,0.115,0.0765002,"2018-09-05 17:21:20",0,73426802,2097074729,2097071293
5164,0.52282216,0.0765002,"2018-09-05 17:23:28",0,73426934,2097084824,2097071293
5165,0.021,0.0765002,"2018-09-05 17:24:46",0,73427037,2097090045,2097071293
5166,0.00087784,0.0765002,"2018-09-05 17:27:49",0,73427217,2097102494,2097071293
5167,0.99912216,0.07674497,"2018-09-05 17:27:49",0,73427218,2097102494,2097102347
5168,1,0.07676255,"2018-09-05 17:27:59",0,73427222,2097103120,2097102848
5169,1,0.07689977,"2018-09-05 17:28:10",0,73427234,2097103934,2097103899
5170,4,0.07742891,"2018-09-05 17:49:10",0,73429038,2097197000,2097196656
5171,0.1,0.0778948,"2018-09-05 18:04:56",0,73430255,2097263588,2097263478
5172,0.14697416,0.0773907,"2018-09-05 18:20:01",0,73430953,2097321703,2097316932
5173,0.24751,0.0774361,"2018-09-05 19:02:00",0,73432992,2097472775,2097462436
5174,0.01324734,0.0776017,"2018-09-05 19:02:00",0,73432993,2097472775,2097472768
5175,8.64,0.07751386,"2018-09-05 19:17:52",0,73433744,2097522860,2097521624
5176,9,0.07751387,"2018-09-05 19:17:54",0,73433745,2097522860,2097521504
5177,2.94862913,0.0775494,"2018-09-05 19:17:54",0,73433746,2097522860,2097514909
5178,4.302,0.0774881,"2018-09-05 19:39:08",0,73434790,2097607525,2097605321
5179,3.84570764,0.07779401,"2018-09-05 20:04:26",1,73436128,2097707338,2097707361
5180,1.40129236,0.07779399,"2018-09-05 20:04:26",1,73436129,2097707288,2097707361
5181,0.038724,0.07779162,"2018-09-05 20:04:41",1,73436142,2097704665,2097708852
5182,3.84570764,0.07774931,"2018-09-05 20:10:13",0,73436368,2097730311,2097730092
5183,0.2,0.07774933,"2018-09-05 20:10:15",0,73436370,2097730420,2097728722
5184,0.064276,0.07778193,"2018-09-05 20:10:16",0,73436374,2097730621,2097708852
5185,0.22947914,0.07823075,"2018-09-05 20:19:07",0,73436606,2097756820,2097756785
5186,2.1676384,0.07823076,"2018-09-05 20:19:09",0,73436609,2097756835,2097755934
5187,1.84748868,0.07803529,"2018-09-05 20:21:38",1,73436744,2097765522,2097765523
5188,1.84748868,0.07807329,"2018-09-05 20:21:44",0,73436767,2097766034,2097766023
5189,1.84767815,0.07807331,"2018-09-05 20:21:44",0,73436768,2097766034,2097765986
5190,2.92162245,0.07827294,"2018-09-05 20:21:56",0,73436785,2097766777,2097766296
5191,0.10762686,0.078069,"2018-09-05 20:28:32",1,73437145,2097792344,2097792564
5192,1.17192282,0.07826827,"2018-09-05 20:29:12",0,73437176,2097794621,2097794487
5193,1.13300472,0.0782683,"2018-09-05 20:29:12",0,73437177,2097794621,2097794116
5194,3.42099528,0.0782683,"2018-09-05 20:29:13",0,73437178,2097794699,2097794116
5195,1.39918893,0.07826832,"2018-09-05 20:29:14",0,73437187,2097794876,2097794870
5196,2.28139924,0.07826832,"2018-09-05 20:29:15",0,73437188,2097794895,2097794870
5197,1.5643084,0.07826834,"2018-09-05 20:29:15",1,73437190,2097794895,2097794915
5198,0.4454916,0.0781903,"2018-09-05 20:29:15",0,73437193,2097795006,2097794915
5199,1.84396,0.0781908,"2018-09-05 20:29:16",0,73437194,2097795006,2097794974
5200,1.39862076,0.07850993,"2018-09-05 20:29:19",0,73437199,2097795371,2097795244
5201,3.84570764,0.07850994,"2018-09-05 20:29:19",1,73437201,2097795371,2097795385
5202,1,0.07850996,"2018-09-05 20:29:20",1,73437204,2097795437,2097795509
5203,5.00545887,0.0784044,"2018-09-05 20:35:09",0,73437541,2097823063,2097823056
5204,2.84570764,0.07813787,"2018-09-05 20:38:28",1,73437591,2097835130,2097835174
5205,1.40246277,0.07813787,"2018-09-05 20:38:28",1,73437592,2097835169,2097835174
5206,0.01070176,0.07813763,"2018-09-05 20:38:29",1,73437593,2097834451,2097835174
5207,0.0726547,0.07851151,"2018-09-05 21:28:50",1,73439949,2098014585,2098029089
5208,0.02031198,0.07857429,"2018-09-05 21:31:21",0,73440124,2098039404,2098039370
5209,1,0.0783705,"2018-09-05 21:32:59",0,73440220,2098046822,2098046787
5210,2.5,0.07844137,"2018-09-05 22:01:19",1,73440821,2098155741,2098155774
5211,8.64,0.07859314,"2018-09-05 22:18:27",0,73441957,2098232404,2098232153
5212,1.32539566,0.07859361,"2018-09-05 22:18:27",1,73441958,2098232404,2098232415
5213,3.736,0.07859363,"2018-09-05 22:18:31",1,73441960,2098232746,2098232753
5214,18,0.07859361,"2018-09-05 22:18:43",1,73441969,2098232404,2098233652
5215,0.021,0.07859361,"2018-09-05 22:18:50",1,73441981,2098232404,2098234321
5216,0.029,0.07859361,"2018-09-05 22:18:51",1,73441984,2098232404,2098234395
5217,0.029,0.07859361,"2018-09-05 22:18:51",1,73441985,2098232404,2098234427
5218,0.978,0.07859361,"2018-09-05 22:18:52",1,73441986,2098232404,2098234453
5219,0.029,0.07859361,"2018-09-05 22:18:52",1,73441987,2098232404,2098234457
5220,0.029,0.07859361,"2018-09-05 22:18:54",1,73441991,2098232404,2098234682
5221,0.029,0.07859361,"2018-09-05 22:18:55",1,73441994,2098232404,2098234780
5222,0.029,0.07859361,"2018-09-05 22:18:57",1,73441995,2098232404,2098234912
5223,0.029,0.07859361,"2018-09-05 22:18:59",1,73441997,2098232404,2098235070
5224,0.05,0.07859361,"2018-09-05 22:19:00",1,73442000,2098232404,2098235172
5225,0.029,0.07859361,"2018-09-05 22:19:02",1,73442002,2098232404,2098235317
5226,0.029,0.07859361,"2018-09-05 22:19:02",1,73442003,2098232404,2098235408
5227,0.029,0.07859361,"2018-09-05 22:19:06",1,73442009,2098232404,2098235700
5228,0.029,0.07859361,"2018-09-05 22:19:07",1,73442010,2098232404,2098235848
5229,0.029,0.07859361,"2018-09-05 22:19:10",1,73442016,2098232404,2098236110
5230,1.52,0.07859361,"2018-09-05 22:19:13",1,73442020,2098232404,2098236379
5231,0.053,0.07859361,"2018-09-05 22:19:14",1,73442022,2098232404,2098236384
5232,1.495,0.07859361,"2018-09-05 22:19:43",1,73442040,2098232404,2098238458
5233,371.80709406,0.07859361,"2018-09-05 22:19:53",1,73442057,2098232404,2098239208
5234,3.736,0.07859361,"2018-09-05 22:19:54",1,73442059,2098232404,2098239252
5235,0.471,0.07859363,"2018-09-05 22:19:57",1,73442062,2098239287,2098239501
5236,2.112,0.07859365,"2018-09-05 22:21:27",1,73442138,2098239522,2098245669
5237,4.25080906,0.07859361,"2018-09-05 22:21:29",1,73442139,2098232404,2098245832
5238,0.0979902,0.07859363,"2018-09-05 22:21:49",1,73442145,2098246712,2098246967
5239,0.022,0.07859363,"2018-09-05 22:22:34",1,73442202,2098247904,2098249512
5240,0.56130005,0.07859361,"2018-09-05 22:22:39",1,73442205,2098232404,2098249798
5241,0.852,0.07859361,"2018-09-05 22:23:12",1,73442227,2098232404,2098251862
5242,0.08,0.07859361,"2018-09-05 22:23:21",1,73442234,2098232404,2098252271
5243,0.029,0.07859365,"2018-09-05 22:24:13",1,73442262,2098254525,2098254962
5244,0.024,0.07859361,"2018-09-05 22:24:14",1,73442264,2098232404,2098255016
5245,0.022,0.07859361,"2018-09-05 22:24:16",1,73442268,2098232404,2098255123
5246,1.578,0.07859361,"2018-09-05 22:24:20",1,73442275,2098232404,2098255416
5247,1,0.07859361,"2018-09-05 22:24:25",1,73442284,2098232404,2098255717
5248,0.477,0.07859363,"2018-09-05 22:24:48",1,73442294,2098256082,2098257326
5249,1.113,0.07859361,"2018-09-05 22:24:55",1,73442305,2098232404,2098257871
5250,9.499,0.07859361,"2018-09-05 22:24:56",1,73442307,2098232404,2098257927
5251,0.10689185,0.07859365,"2018-09-05 22:25:09",1,73442327,2098259087,2098259104
5252,0.52982559,0.07859373,"2018-09-05 22:25:20",1,73442333,2098259395,2098259982
5253,0.27017441,0.07859361,"2018-09-05 22:25:20",1,73442334,2098232404,2098259982
5254,0.028,0.07859361,"2018-09-05 22:28:19",1,73442452,2098232404,2098272607
5255,0.028,0.07859361,"2018-09-05 22:28:20",1,73442454,2098232404,2098272661
5256,11.795,0.07859361,"2018-09-05 22:28:22",1,73442457,2098232404,2098272818
5257,0.028,0.07859361,"2018-09-05 22:28:23",1,73442458,2098232404,2098272826
5258,0.202,0.07859361,"2018-09-05 22:30:42",1,73442530,2098232404,2098281768
5259,1.329,0.07859361,"2018-09-05 22:31:39",1,73442543,2098232404,2098284257
5260,0.317,0.07859361,"2018-09-05 22:33:12",1,73442661,2098232404,2098291053
5261,0.01290439,0.07859361,"2018-09-05 22:34:11",1,73442708,2098232404,2098295375
5262,11.35665951,0.07859361,"2018-09-05 22:34:40",1,73442718,2098232404,2098297271
5263,1,0.07859361,"2018-09-05 22:34:45",1,73442719,2098232404,2098297576
5264,0.27270991,0.07859361,"2018-09-05 22:35:19",1,73442734,2098232404,2098299725
5265,0.75646011,0.07859361,"2018-09-05 22:38:05",1,73442782,2098232404,2098310255
5266,0.99605183,0.07859361,"2018-09-05 22:38:05",1,73442783,2098232404,2098310257
5267,1.20001381,0.07859361,"2018-09-05 22:38:06",1,73442784,2098232404,2098310259
5268,1.04908932,0.07859361,"2018-09-05 22:38:06",1,73442785,2098232404,2098310282
5269,0.65857518,0.07859361,"2018-09-05 22:38:06",1,73442786,2098232404,2098310283
5270,0.63729787,0.07859361,"2018-09-05 22:38:06",1,73442787,2098232404,2098310285
5271,1.71,0.07859361,"2018-09-05 22:38:06",1,73442788,2098232404,2098310289
5272,3,0.07859361,"2018-09-05 22:38:06",1,73442789,2098232404,2098310295
5273,1.53482239,0.07859361,"2018-09-05 22:38:06",1,73442790,2098232404,2098310305
5274,0.49193365,0.07859361,"2018-09-05 22:38:06",1,73442791,2098232404,2098310336
5275,0.22255449,0.07859361,"2018-09-05 22:38:06",1,73442792,2098232404,2098310355
5276,0.33392883,0.07859361,"2018-09-05 22:38:07",1,73442793,2098232404,2098310439
5277,0.2747,0.07859361,"2018-09-05 22:41:02",1,73442857,2098232404,2098320997
5278,1.1245,0.07859361,"2018-09-05 22:41:04",1,73442860,2098232404,2098321065
5279,0.2747,0.07859361,"2018-09-05 22:41:05",1,73442861,2098232404,2098321119
5280,1.0096,0.07859361,"2018-09-05 22:41:06",1,73442862,2098232404,2098321174
5281,0.838,0.07859361,"2018-09-05 22:41:06",1,73442863,2098232404,2098321179
5282,2.6,0.07859361,"2018-09-05 22:41:07",1,73442864,2098232404,2098321233
5283,0.9998,0.07859361,"2018-09-05 22:41:08",1,73442867,2098232404,2098321304
5284,0.9997,0.07859361,"2018-09-05 22:41:09",1,73442872,2098232404,2098321358
5285,18.75,0.07859361,"2018-09-05 22:41:09",1,73442874,2098232404,2098321396
5286,3.84570764,0.07859361,"2018-09-05 22:41:10",1,73442876,2098232404,2098321423
5287,0.244,0.07859361,"2018-09-05 22:41:10",1,73442877,2098232404,2098321428
5288,4.683,0.07859361,"2018-09-05 22:41:11",1,73442881,2098232404,2098321477
5289,3.434,0.07859361,"2018-09-05 22:41:23",1,73442886,2098232404,2098322118
5290,1.304,0.07859361,"2018-09-05 22:41:24",1,73442887,2098232404,2098322213
5291,3.434,0.07859361,"2018-09-05 22:41:27",1,73442891,2098232404,2098322353
5292,0.00051783,0.07859361,"2018-09-05 22:42:31",1,73442918,2098232404,2098325626
5293,0.3324801,0.07838776,"2018-09-05 22:45:51",0,73443004,2098338315,2098338298
5294,1.6675199,0.07838777,"2018-09-05 22:45:51",0,73443005,2098338315,2098338291
5295,8.91907128,0.07838417,"2018-09-05 22:47:37",0,73443071,2098343545,2098343485
5296,1,0.07812476,"2018-09-05 23:01:02",0,73443433,2098389088,2098388966
5297,0.0440134,0.07830038,"2018-09-05 23:11:30",0,73443727,2098425609,2098425608
5298,3.84570764,0.07770819,"2018-09-05 23:36:59",1,73444366,2098511622,2098511631
5299,1.41444937,0.07770817,"2018-09-05 23:36:59",1,73444367,2098511603,2098511631
5300,9.19496068,0.07770817,"2018-09-05 23:36:59",1,73444368,2098511610,2098511631
5301,1,0.07800468,"2018-09-05 23:43:14",0,73444593,2098532985,2098532956
5302,1,0.07800453,"2018-09-05 23:43:24",0,73444594,2098533586,2098533568
5303,1,0.07800438,"2018-09-05 23:43:34",0,73444595,2098534123,2098534111
5304,1,0.07800423,"2018-09-05 23:43:44",0,73444603,2098534823,2098534803
5305,1,0.07800406,"2018-09-05 23:43:54",0,73444606,2098535535,2098535481
5306,0.5714,0.07800415,"2018-09-05 23:44:08",1,73444691,2098536527,2098536911
5307,0.4286,0.07800415,"2018-09-05 23:44:08",1,73444696,2098536527,2098536935
5308,1.7554,0.07800411,"2018-09-05 23:44:08",1,73444699,2098536263,2098536935
5309,0.99423249,0.07844461,"2018-09-05 23:46:10",0,73446451,2098550024,2098549994
5310,0.26010725,0.07829082,"2018-09-05 23:49:32",1,73448259,2098565110,2098569759
5311,1.87101,0.0783934,"2018-09-05 23:49:57",1,73448372,2098571856,2098572104
5312,0.73412524,0.07839492,"2018-09-05 23:49:59",1,73448398,2098572129,2098572270
5313,0.93687476,0.0783934,"2018-09-05 23:49:59",1,73448400,2098571856,2098572270
5314,11.78311524,0.0783934,"2018-09-05 23:49:59",1,73448410,2098571856,2098572352
5315,0.02,0.0782554,"2018-09-05 23:50:14",1,73448507,2098573743,2098573878
5316,0.1925,0.0782554,"2018-09-05 23:50:25",1,73448581,2098573743,2098574799
5317,2.0021,0.0782554,"2018-09-05 23:50:28",1,73448594,2098573743,2098575047
5318,2.4967,0.0782554,"2018-09-05 23:50:28",1,73448597,2098573743,2098575081
5319,0.492517,0.0783512,"2018-09-05 23:50:44",1,73448658,2098576504,2098576747
5320,0.10198984,0.07829384,"2018-09-05 23:51:06",0,73448749,2098578854,2098578704
5321,1.98210992,0.07869614,"2018-09-06 00:05:40",0,73450478,2098643415,2098642572
5322,1.85496202,0.07869994,"2018-09-06 00:06:36",0,73450548,2098647534,2098644942
5323,0.16,0.07865,"2018-09-06 00:07:44",1,73450643,2098652260,2098652802
5324,0.237,0.07865,"2018-09-06 00:07:44",1,73450644,2098652260,2098652812
5325,10,0.0787,"2018-09-06 00:07:45",0,73450646,2098652834,2098273069
5326,5.369,0.0787,"2018-09-06 00:07:50",1,73450674,2098652834,2098653361
5327,0.802,0.0787,"2018-09-06 00:08:01",1,73450690,2098652834,2098654169
5328,0.14465537,0.0787,"2018-09-06 00:08:02",1,73450695,2098652834,2098654254
5329,6.302,0.0787,"2018-09-06 00:08:02",1,73450696,2098652834,2098654274
5330,0.38857,0.0787,"2018-09-06 00:08:12",1,73450726,2098652834,2098655081
5331,1.147,0.0787,"2018-09-06 00:08:24",1,73450742,2098652834,2098655908
5332,0.0222084,0.0787,"2018-09-06 00:08:33",1,73450747,2098652834,2098656462
5333,19.90882891,0.0787,"2018-09-06 00:08:35",1,73450749,2098652834,2098656531
5334,2.80415055,0.0787,"2018-09-06 00:08:37",1,73450754,2098652834,2098656623
5335,3.4,0.0787,"2018-09-06 00:08:44",1,73450762,2098652834,2098657097
5336,1,0.0787,"2018-09-06 00:08:55",1,73450767,2098652834,2098657900
5337,2.437,0.0787,"2018-09-06 00:08:58",1,73450769,2098652834,2098658106
5338,2.73175184,0.0787,"2018-09-06 00:09:04",1,73450789,2098652834,2098658563
5339,1.601,0.0787,"2018-09-06 00:09:15",1,73450821,2098652834,2098659565
5340,9.197,0.0787,"2018-09-06 00:10:05",1,73450928,2098652834,2098664412
5341,0.10695832,0.0787,"2018-09-06 00:10:07",1,73450934,2098652834,2098664555
5342,0.02615142,0.0787,"2018-09-06 00:10:38",1,73450983,2098652834,2098667502
5343,5.655,0.0787,"2018-09-06 00:10:39",1,73450986,2098652834,2098667613
5344,1.2440421,0.0787,"2018-09-06 00:10:43",1,73450998,2098652834,2098667956
5345,0.215,0.0787,"2018-09-06 00:11:54",1,73451065,2098652834,2098672599
5346,0.0342,0.0787,"2018-09-06 00:12:17",1,73451072,2098652834,2098673797
5347,1,0.0787,"2018-09-06 00:12:19",1,73451074,2098652834,2098673947
5348,0.546,0.0787,"2018-09-06 00:12:43",1,73451098,2098652834,2098675853
5349,0.0285445,0.0787,"2018-09-06 00:13:11",1,73451115,2098652834,2098677655
5350,41.237,0.0787,"2018-09-06 00:13:19",1,73451120,2098652834,2098678265
5351,2.569,0.0787,"2018-09-06 00:13:19",1,73451121,2098652834,2098678268
5352,43.61,0.0787,"2018-09-06 00:13:20",1,73451124,2098652834,2098678318
5353,38.768,0.0787,"2018-09-06 00:13:20",1,73451125,2098652834,2098678344
5354,6.231,0.0787,"2018-09-06 00:13:21",1,73451127,2098652834,2098678384
5355,22.5,0.0787,"2018-09-06 00:13:21",1,73451128,2098652834,2098678404
5356,21.97393859,0.0787,"2018-09-06 00:13:21",1,73451129,2098652834,2098678421
5357,2.25842141,0.07865,"2018-09-06 00:13:21",1,73451130,2098652260,2098678421
5358,0.26457859,0.07865,"2018-09-06 00:13:22",1,73451131,2098652260,2098678438
5359,1.883,0.07844134,"2018-09-06 00:13:24",1,73451133,2098678491,2098678658
5360,0.99444574,0.07844134,"2018-09-06 00:13:25",1,73451134,2098678662,2098678676
5361,1,0.07844133,"2018-09-06 00:13:25",0,73451136,2098678732,2098678730
5362,1.954,0.07844132,"2018-09-06 00:13:59",1,73451154,2098679885,2098680945
5363,3,0.07866537,"2018-09-06 00:14:04",0,73451159,2098681315,2098681306
5364,1,0.07866538,"2018-09-06 00:14:05",0,73451160,2098681439,2098681402
5365,1.98854889,0.07844132,"2018-09-06 00:14:27",1,73451171,2098682186,2098683086
5366,2.33716475,0.07800923,"2018-09-06 00:14:28",1,73451176,2098682525,2098683167
5367,0.99427394,0.07844136,"2018-09-06 00:14:29",1,73451179,2098683225,2098683335
